CIDs,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_aldehyde,fr_amide,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_oxime,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_priamide,fr_urea,EC1_EC2_EC3_EC4_EC5_EC6
C00268,11.51369331,-1.048515684,11.51369331,0.037175926,0.41895096,239.235,226.131,239.1018393,92,1.470588235,2.176470588,2.823529412,2.269640116,439.9122797,12.57698579,9.160824126,9.160824126,7.986071003,5.141248555,5.141248555,3.892715686,3.892715686,2.531374726,2.531374726,1.621712034,1.621712034,-1.8,11.67858558,4.224793388,2.171194938,96.97283558,21.26351087,6.103966388,11.54730479,5.959554569,5.907179729,9.786941917,0.0,9.984809465,0.0,0.0,6.9237372,6.544756406,12.14580722,15.00759197,23.41403909,5.316788604,20.71088168,25.1735108,6.544756406,0.0,0.0,11.05045608,0.0,0.0,0.0,58.42162389,4.794537184,0.0,6.9237372,14.9772142,0.0,132.66,24.15695333,15.00759197,24.05161576,0.0,0.0,6.9237372,0.0,20.2940028,5.733667477,0.0,0.0,48.66666667,0.555555556,17,5,8,0,2,2,0,0,0,7,4,8,2,0,0,2,-2.6057,60.9777,0,2,2,0,0,0,0,1,1,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C00343,12.28556348,-0.490824043,12.28556348,0.128790654,0.411137936,316.364,304.268,316.0299969,108,1.15,1.75,2.4,2.895415891,515.2498015,18.2756564,10.17310438,11.80609754,11.25612661,5.436411175,7.924445046,3.606498586,6.158783336,2.0190319,4.441027341,1.042145799,3.203357696,-1.26,11.40501595,5.260860628,3.246802064,123.2996467,0.0,0.0,0.0,0.0,123.1365794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.17814874,45.59549566,21.68403329,0.0,25.17319447,11.50570721,0.0,0.0,21.68403329,0.0,0.0,21.58779595,60.68660139,19.17814874,0.0,0.0,0.0,0.0,116.4,19.13135364,19.17814874,30.04954054,11.50570721,0.0,21.58779595,0.0,21.68403329,0.0,-1.537736683,0.0,59.15043237,0.6,20,4,8,0,1,1,0,0,0,7,4,14,2,1,1,1,-2.6522,72.6388,0,0,0,0,0,0,0,4,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C00408,10.29185185,-0.713240741,10.29185185,0.278935185,0.531882284,129.159,118.071,129.0789786,52,1.555555556,2.333333333,2.666666667,2.312191534,107.6254878,6.690234444,5.26123928,5.26123928,4.304530453,3.266882893,3.266882893,2.340729587,2.340729587,1.608408896,1.608408896,1.062602215,1.062602215,-0.57,6.548623962,2.823853375,1.676856938,54.06374848,10.423316,6.041840829,0.0,0.0,5.969305288,4.794537184,0.0,0.0,0.0,6.420821623,19.38639965,0.0,0.0,9.901064579,5.969305288,5.316788604,0.0,25.3043057,6.544756406,0.0,0.0,5.316788604,0.0,0.0,0.0,23.66242992,4.794537184,0.0,19.26246487,0.0,0.0,49.33,5.969305288,4.794537184,6.041840829,0.0,25.80722127,0.0,0.0,5.316788604,5.106527395,0.0,0.0,24.5,0.833333333,9,2,3,0,1,1,0,0,0,2,2,3,1,1,1,1,0.2131,33.2775,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C00414,10.46305556,0.46412037,10.46305556,0.46412037,0.448625541,98.145,88.065,98.07316494,40,1.0,1.571428571,1.857142857,2.249544095,68.24920506,5.112884175,4.443782196,4.443782196,3.39384685,2.911230926,2.911230926,2.099335306,2.099335306,1.411230926,1.411230926,0.946114263,0.946114263,-0.33,4.819925038,2.101967961,1.29814875,43.71965255,0.0,5.783244946,0.0,0.0,0.0,4.794537184,0.0,0.0,0.0,6.420821623,12.84164325,12.84164325,0.0,4.794537184,5.783244946,0.0,0.0,32.10410811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946,4.794537184,0.0,32.10410811,0.0,0.0,17.07,0.0,4.794537184,0.0,5.783244946,25.68328649,6.420821623,0.0,0.0,0.0,0.0,0.0,16.16666667,0.833333333,7,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1.5196,28.092,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C00433,10.14328704,-1.475138889,10.14328704,0.008796296,0.41556149,130.099,124.051,130.0266087,50,1.444444444,2.0,2.333333333,3.508405122,137.8934211,7.276020882,4.663522299,4.663522299,4.180739213,2.37935903,2.37935903,1.433670701,1.433670701,0.727786708,0.727786708,0.29695265,0.29695265,-1.19,7.81,3.768749822,3.397371513,51.47781954,9.901064579,6.286160523,0.0,5.783244946,5.969305288,4.794537184,4.794537184,0.0,0.0,0.0,0.0,12.84164325,0.0,19.49013895,18.03871076,0.0,0.0,12.84164325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.14523815,14.38361155,0.0,12.84164325,0.0,0.0,71.44,11.75255023,14.38361155,12.84164325,6.286160523,0.0,0.0,0.0,0.0,5.106527395,0.0,0.0,35.33333333,0.4,9,1,4,0,0,0,0,0,0,3,1,4,4,0,0,0,-0.3808,27.9408,1,0,0,0,0,1,1,3,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C00449,10.82014721,-1.093993187,10.82014721,0.013200875,0.316105559,276.289,256.129,276.1321364,110,1.0,1.631578947,2.105263158,3.784332452,320.3072712,14.83649881,10.54107715,10.54107715,8.841111713,6.006154928,6.006154928,4.217874005,4.217874005,2.594813576,2.594813576,1.469679415,1.469679415,-1.67,17.33,9.285295664,8.974594966,110.1456926,26.37003827,12.08368166,0.0,0.0,17.90791586,14.38361155,0.0,0.0,0.0,6.420821623,25.80722127,6.420821623,0.0,29.70319374,17.90791586,5.316788604,5.733667477,44.18778977,6.544756406,0.0,0.0,11.05045608,0.0,0.0,0.0,51.85593611,14.38361155,0.0,32.10410811,0.0,0.0,149.95,29.99159752,14.38361155,12.84164325,25.80722127,0.0,0.0,0.0,5.316788604,21.05324966,0.0,0.0,62.16666667,0.727272727,19,6,8,0,0,0,0,0,0,5,5,8,11,0,0,0,-0.5238,65.7585,3,0,0,0,0,3,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C00450,10.24060185,-0.800046296,10.24060185,0.459490741,0.563100887,127.143,118.071,127.0633285,50,1.777777778,2.555555556,2.888888889,2.496002828,141.9932866,6.690234444,5.078696363,5.078696363,4.304530453,3.049300438,3.049300438,2.116584488,2.116584488,1.381198938,1.381198938,0.866036466,0.866036466,-0.86,6.262850123,2.617936113,1.52003668,53.40920878,5.106527395,6.041840829,0.0,0.0,5.969305288,4.992404733,4.794537184,0.0,0.0,0.0,25.47706545,0.0,0.0,9.901064579,12.18390587,0.0,4.992404733,25.3043057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33227409,4.794537184,0.0,19.26246487,4.992404733,0.0,49.66,12.01114612,4.794537184,0.0,6.420821623,12.84164325,0.0,6.21460058,4.992404733,5.106527395,0.0,0.0,25.5,0.666666667,9,1,3,0,1,1,0,0,0,2,1,3,1,0,0,1,0.6943,33.7668,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C00472,10.28277778,-0.120740741,10.28277778,0.120740741,0.416681239,108.096,104.064,108.0211294,40,0.75,1.0,1.25,2.826476553,148.7052162,5.983127663,4.125897658,4.125897658,3.7876937,2.229615496,2.229615496,1.471404521,1.471404521,0.823732373,0.823732373,0.439643964,0.439643964,-1.18,4.966627566,1.738120536,0.904141896,46.50196858,0.0,0.0,11.56648989,0.0,0.0,9.589074368,0.0,0.0,0.0,0.0,24.30408043,0.0,0.0,9.589074368,11.56648989,0.0,0.0,0.0,0.0,24.30408043,0.0,0.0,0.0,0.0,0.0,11.56648989,9.589074368,0.0,0.0,24.30408043,0.0,34.14,0.0,9.589074368,11.56648989,0.0,0.0,24.30408043,0.0,0.0,0.0,0.0,0.0,25.33333333,0.0,8,0,2,1,0,1,0,0,0,2,0,2,0,0,0,1,0.2506,28.294,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C00495,12.84208239,-0.876258084,12.84208239,0.097430556,0.580397329,332.308,316.18,332.0896029,126,0.916666667,1.5,2.0,2.759992022,800.9241501,18.01614338,13.28403503,13.28403503,11.29413142,6.863214632,6.863214632,5.069469403,5.069469403,3.407341937,3.407341937,2.373237939,2.373237939,-3.22,17.13887719,6.492314723,2.960676269,137.2460438,24.79330809,28.56149882,0.0,5.783244946,5.969305288,4.794537184,4.794537184,0.0,0.0,0.0,30.6862899,6.066367069,25.34649807,34.38238246,11.75255023,0.0,0.0,6.9237372,14.21959508,46.51927424,22.99804733,4.736862954,0.0,22.99804733,0.0,41.2917275,4.736862954,6.9237372,31.84288033,24.26546827,0.0,113.29,23.2515739,24.90865655,28.18937814,5.563451492,19.24253168,19.24253168,6.9237372,4.736862954,4.736862954,0.0,0.0,69.66666667,0.176470588,24,3,7,0,0,0,2,0,2,7,3,7,4,0,0,2,2.13802,83.9394,0,0,0,0,3,0,0,2,2,0,0,0,0,0,2,0,0,1,2,1,0,0,0,3,3,0,0,0,0,1_0_0_0_0_0
C00519,9.630416667,-1.69058642,9.630416667,0.180555556,0.454662443,109.15,102.094,109.0197495,38,1.833333333,2.333333333,2.333333333,2.83125711,55.509775,4.991563832,3.255274008,4.071770589,2.77005561,1.546164278,2.821996252,0.814285454,1.865506093,0.292471556,0.877414669,0.10081715,0.30245145,0.07,6.07,3.267238659,4.07,38.82157567,10.28641735,0.0,11.08044277,0.0,0.0,0.0,4.208898492,0.0,0.0,0.0,0.0,6.544756406,5.752853607,8.761648366,11.08044277,0.0,5.733667477,0.0,12.29761001,0.0,0.0,5.733667477,0.0,0.0,0.0,21.05925838,11.08044277,0.0,0.0,0.0,0.0,63.32,11.08044277,4.208898492,12.29761001,0.0,0.0,0.0,0.0,0.0,10.28641735,0.0,17.575,5.337808642,1.0,6,3,3,0,0,0,0,0,0,2,2,4,2,0,0,0,-0.8332,24.6926,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C00533,7.25,5.75,7.25,5.75,0.355295895,30.006,30.006,29.99798862,11,1.5,1.5,1.5,2.0,2.0,2.0,0.855461886,0.855461886,1.0,0.182574186,0.182574186,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,1.6,0.6,-4.9,11.85906941,0.0,5.593760801,0.0,0.0,0.0,0.0,0.0,0.0,4.907065244,0.0,0.0,0.0,0.0,0.0,0.0,5.593760801,0.0,0.0,0.0,4.907065244,0.0,5.593760801,0.0,0.0,0.0,0.0,0.0,4.907065244,0.0,0.0,0.0,39.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.50082605,0.0,0.0,13.0,0.0,2,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,-0.4471,5.501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C00538,9.555555556,-0.319444444,9.555555556,0.175925926,0.293229215,57.028,56.02,56.99765427,21,2.25,2.5,2.5,3.204805418,58.6682905,4.28445705,1.89384685,1.89384685,2.27005561,0.72850154,0.72850154,0.23570226,0.23570226,0.048112522,0.048112522,0.0,0.0,-0.66,1.639401198,0.376645272,0.086268657,23.42723734,0.0,0.0,0.0,0.0,22.16139541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.589074368,12.57232105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.57232105,9.589074368,0.0,0.0,0.0,0.0,34.14,0.0,9.589074368,6.286160523,6.286160523,0.0,0.0,0.0,0.0,0.0,-0.319444444,0.0,18.98611111,0.0,4,0,2,0,0,0,0,0,0,2,0,3,1,0,0,0,-0.7388,11.071,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C00557,10.24305556,0.453703704,10.24305556,0.453703704,0.429680103,84.118,76.054,84.05751488,34,1.166666667,1.666666667,1.833333333,2.367351851,58.33869643,4.405777394,3.736675415,3.736675415,2.89384685,2.411230926,2.411230926,1.745781916,1.745781916,1.161230926,1.161230926,0.769337567,0.769337567,-0.33,3.846366843,1.413830484,0.58808069,37.35471043,0.0,5.783244946,0.0,0.0,0.0,4.794537184,0.0,0.0,0.0,0.0,12.84164325,12.84164325,0.0,4.794537184,5.783244946,0.0,0.0,25.68328649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946,4.794537184,0.0,25.68328649,0.0,0.0,17.07,0.0,4.794537184,0.0,5.783244946,25.68328649,0.0,0.0,0.0,0.0,0.0,0.0,14.66666667,0.8,6,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1.1295,23.475,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1_0_0_0_0_0
