CIDs,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_aldehyde,fr_amide,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_oxime,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_priamide,fr_urea,EC1_EC2_EC3_EC4_EC5_EC6
C00111,10.14013889,-4.564714506,10.14013889,0.763117284,0.450689303,170.057,163.001,169.9980246,60,1.5,2.0,2.3,3.560527033,158.375864,8.198670613,4.927812816,5.822240007,4.454507022,2.281282199,3.811578942,1.460802981,2.700155772,0.570065163,1.035513971,0.201726748,0.51389315,-0.26,9.74,3.798893865,5.869198966,56.67651452,14.8933506,13.21376393,5.783244946,0.0,7.822697123,9.318284346,4.565048285,0.0,0.0,0.0,0.0,0.0,0.0,28.77668323,13.60594207,0.0,0.0,0.0,13.21376393,0.0,0.0,0.0,0.0,0.0,7.822697123,33.89035948,13.88333263,0.0,0.0,0.0,0.0,104.06,26.819706,9.359585469,0.0,0.0,0.0,0.0,0.0,4.523747162,14.8933506,0.0,13.62911187,27.34311036,0.666666667,10,3,6,0,0,0,0,0,0,4,3,7,4,0,0,0,-1.3429,30.0889,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0_1_1_1_0_0
C00346,9.806805556,-4.262229938,9.806805556,0.106867284,0.440588209,141.063,132.999,141.0190944,50,1.625,2.125,2.25,3.259667854,98.21143267,6.621320344,4.149701199,5.04412839,3.560660172,1.962071797,3.49236854,1.112475675,2.351828467,0.377312905,0.896236454,0.171622085,0.514866256,0.07,8.07,3.166519901,6.07,46.69570725,15.52049068,0.0,0.0,0.0,7.822697123,4.523747162,4.565048285,0.0,0.0,0.0,0.0,6.544756406,6.606881965,18.87561865,7.822697123,0.0,5.733667477,0.0,13.15163837,0.0,0.0,5.733667477,0.0,0.0,7.822697123,22.93846158,9.088795447,0.0,0.0,0.0,0.0,92.78,7.822697123,4.565048285,13.15163837,0.0,0.0,0.0,0.0,4.523747162,15.52049068,0.0,13.72694444,16.57861111,1.0,8,4,5,0,0,0,0,0,0,3,3,6,3,0,0,0,-0.9456,27.0505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0_1_1_1_0_0
C00470,11.81749711,-2.288551377,11.81749711,1.787661914,0.141132243,546.387,520.179,546.1068286,212,0.45945946,0.837837838,1.297297297,1.808328983,852.8754482,27.92783875,18.34558991,18.34558991,17.16538667,10.57183195,10.57183195,8.447651504,8.447651504,5.989868432,5.989868432,3.975035356,3.975035356,-2.11,29.44603315,11.32732727,5.680900721,204.7146372,79.85611611,54.93569749,37.18197935,0.0,17.90791586,0.0,14.38361155,0.0,0.0,0.0,0.0,0.0,0.0,94.23972766,17.90791586,0.0,0.0,92.11767684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.197394,38.06792632,0.0,0.0,0.0,0.0,319.89,110.0255927,65.4488855,0.0,0.0,0.0,0.0,0.0,4.736862954,24.05397921,0.0,0.0,129.5,0.833333333,37,11,19,0,3,3,0,0,0,16,11,19,7,3,3,3,-7.2961,102.9028,3,8,8,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0_1_1_1_0_0
C00885,10.67350403,-1.417962963,10.67350403,0.258621504,0.45689443,226.184,216.104,226.047738,86,1.375,2.0,2.5,2.762292924,392.1134351,12.29252874,8.160243785,8.160243785,7.43042811,4.317724175,4.317724175,3.067694168,3.067694168,1.970235726,1.970235726,1.165746964,1.165746964,-2.08,11.99183908,4.626327317,2.484272212,90.76838049,20.05644514,12.20793278,5.759164872,0.0,11.93861058,0.0,9.589074368,0.0,0.0,6.076020107,18.7309759,0.0,5.57310453,29.64551951,11.93861058,0.0,0.0,12.20793278,0.0,36.13926541,0.0,0.0,0.0,0.0,0.0,39.46612554,14.32593732,0.0,0.0,36.13926541,0.0,104.06,29.90570822,14.69560176,5.57310453,0.0,0.0,18.22806032,0.0,6.578935684,14.94991774,0.0,0.0,53.83333333,0.2,16,3,6,1,0,1,0,0,0,4,3,6,4,0,0,1,-0.0884,52.5144,2,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0_1_1_1_0_0
C02512,9.813101852,-1.132824074,9.813101852,0.12962963,0.49711464,114.104,108.056,114.0429274,44,2.0,2.5,2.625,3.516437335,126.490225,6.568914101,4.164482801,4.164482801,3.680739213,2.03514789,2.03514789,1.306968769,1.306968769,0.628397703,0.628397703,0.185658387,0.185658387,-1.08,6.92,2.992538341,2.157216947,46.5223036,10.84019487,6.041840829,0.0,0.0,5.969305288,4.794537184,0.0,5.261891555,0.0,0.0,0.0,0.0,12.49004294,9.901064579,5.969305288,0.0,5.733667477,12.46266245,0.0,0.0,6.069221313,5.733667477,0.0,0.0,0.0,17.11767351,4.794537184,11.33111287,6.420821623,0.0,0.0,87.11,12.01114612,4.794537184,6.420821623,0.0,0.0,0.0,6.069221313,0.0,16.10208643,0.0,0.0,30.0,0.5,8,3,4,0,0,0,0,0,0,3,2,4,2,0,0,0,-0.68802,25.8412,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_1_1_1_0_0
C02798,10.06668981,-4.506095679,10.06668981,1.233796296,0.360752877,168.041,163.001,167.9823745,58,1.3,1.7,1.8,4.06730218,201.0384684,8.36180732,4.720706035,5.615133226,4.327185822,2.134210431,3.931814334,1.551126975,3.196723127,0.588113681,1.287269166,0.25470308,0.764109241,-0.71,9.29,2.916794426,4.196814349,55.63782113,14.8933506,6.161910028,0.0,0.0,13.56506761,9.359585469,4.794537184,0.0,0.0,0.0,0.0,0.0,0.0,29.04747325,19.34831256,0.0,0.0,0.0,6.161910028,0.0,0.0,0.0,0.0,0.0,7.595762327,32.80781086,14.15412265,0.0,0.0,0.0,0.0,111.9,25.51022259,14.15412265,0.0,0.0,0.0,0.0,0.0,0.0,14.8933506,0.0,9.956388889,34.6825,0.333333333,10,3,6,0,0,0,0,0,0,3,3,7,3,0,0,0,-1.1822,29.5539,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0_1_1_1_0_0
C03227,11.59814815,-1.269213908,11.59814815,0.064732615,0.322630416,224.216,212.12,224.0797069,86,1.375,2.0,2.5625,2.89176629,430.827248,12.29252874,8.382132168,8.382132168,7.43042811,4.521964105,4.521964105,3.310405324,3.310405324,2.106023166,2.106023166,1.193170758,1.193170758,-2.08,11.99183908,4.626327317,2.484272212,91.48246468,21.68038974,11.79135266,5.783244946,0.0,5.969305288,9.589074368,0.0,0.0,0.0,6.066367069,12.13273414,11.98427311,5.687386275,19.80212916,17.43993651,0.0,5.733667477,12.46266245,5.733667477,23.7625527,5.749511833,11.46733495,5.687386275,5.749511833,0.0,28.00744585,4.794537184,0.0,16.7788103,18.19910121,0.0,126.64,17.79439106,14.69560176,23.42117122,0.0,0.0,18.19910121,0.0,0.0,16.57386235,0.0,0.0,51.16666667,0.2,16,6,6,0,0,0,1,0,1,5,4,6,4,0,0,1,-0.0409,57.0779,1,0,0,0,1,1,1,2,1,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0_1_1_1_0_0
