CIDs,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_aldehyde,fr_amide,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_oxime,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_priamide,fr_urea,EC1,EC2,EC3,EC4,EC5,EC6
C01760,11.4540315571,-1.1548611111,11.4540315571,0.0394647581,0.7003980906,224.3,204.14,224.1412445,90,1.5,2.0625,2.5,3.1645210251,350.1892073482,12.5604779323,10.3191833394,10.3191833394,7.1881761544,5.5030789536,5.5030789536,5.2204248389,5.2204248389,3.24259238,3.24259238,2.1421806592,2.1421806592,-0.93,13.1363570007,4.1485190818,2.2532016689,96.4835087871,10.2130547897,5.601050811,5.7832449464,0,0,4.7945371841,0,0,0,19.9234945062,31.5726191431,11.8358120923,6.1039663877,15.0075919738,5.7832449464,0,5.4149904694,45.8207876204,0,23.8011648506,0,0,0,0,0,27.7013169348,4.7945371841,5.4149904694,34.1157704217,23.8011648506,0,57.53,17.1200076681,15.0075919738,5.7832449464,11.993926153,0,6.0760201068,25.999514613,0,0,0,0,41.6666666667,0.6153846154,16,2,3,1,0,1,0,0,0,3,2,3,2,0,0,1,1.5998,62.9326,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C01761,12.0425116528,-0.5365830499,12.0425116528,0.1404242252,0.6236500698,350.418,328.242,350.163042564,134,1.4230769231,2.2307692308,3,1.623384222,906.2721949175,17.792164261,14.9232038909,14.9232038909,12.5745526211,9.5503341787,9.5503341787,8.3319516946,8.3319516946,7.5285937012,7.5285937012,6.8951615712,6.8951615712,-1.98,15.1143273989,4.645081462,1.4462494544,151.9112332734,9.8433903486,12.3318675585,0,0,5.969305288,14.6868516476,0,0,0,24.2751213122,42.8862095819,18.883484075,22.855902576,14.6379275327,17.3683765654,4.8999097309,16.828216825,56.5196573314,0,41.4780444024,0,0,5.6873862747,0,0,46.1029766332,14.9463906073,11.8358120923,32.2525691369,40.9069976434,0,62.13,6.2279011707,9.9010645789,41.4077558957,0,29.8138190534,12.4871886914,0,29.1750310431,9.7292676864,0,0,56.0833333333,0.5238095238,26,1,5,1,5,6,1,0,1,5,1,5,1,4,5,7,2.3131,96.1618,0,1,1,0,0,0,0,1,1,2,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C01764,12.9102345276,-5.2307823952,12.9102345276,0.580141346,0.0820372804,714.356,685.124,714.047565838,256,0.7555555556,1.2666666667,1.8222222222,1.4880898725,1509.764839169,35.0597489745,22.3780150342,25.0612966072,21.6769601301,12.5400387396,17.061225713,9.6211499148,13.6727605949,6.3748754665,8.8307070443,4.2364852563,6.5061123265,-1.27,33.6242371618,12.9745931566,8.4243989625,250.7714169005,0,0,0,0,224.6440119852,9.778515705,4.7945371841,0,0,0,0,6.0663670685,0,90.5242255151,23.4680913694,9.5510781687,0,74.3773625895,19.8206458935,33.1012953015,0,11.2490102933,0,0,23.4680913694,137.5209414714,50.5244695248,0,6.2279011707,21.8522850082,0,341.75,128.9151101457,53.4971520078,0,4.5670996478,12.2632106401,0,0,4.5237471617,42.0924007138,-1.3544410892,61.9488641115,87.1555769776,0.7894736842,45,9,23,0,3,3,0,1,1,18,9,28,14,3,3,4,-4.4603,135.8786,0,4,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0
C01770,10.0208333333,-0.0462962963,10.0208333333,0.0462962963,0.3967776605,86.09,80.042,86.036779432,34,1.6666666667,2.5,2.6666666667,2.367351851,59.9483369021,4.4057773939,3.4378169245,3.4378169245,2.8938468501,2.0504768157,2.0504768157,1.3240235711,1.3240235711,0.7882881182,0.7882881182,0.4746793686,0.4746793686,-0.53,3.6528153565,1.2857540808,0.5057254622,36.103313547,4.7368629538,0,0,0,5.969305288,4.7945371841,0,0,0,0,6.4208216229,6.4208216229,6.6068819645,9.5314001379,5.969305288,0,0,12.8416432459,6.6068819645,0,0,0,0,0,0,12.5761872525,9.5314001379,0,12.8416432459,0,0,26.3,0,4.7945371841,5.969305288,13.0277035874,6.4208216229,0,0,4.7368629538,0,0,0,16.6666666667,0.75,6,0,2,0,1,1,0,0,0,2,0,2,0,1,1,1,0.3234,20.193,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
C01772,10.1154851663,-1.0293953137,10.1154851663,0.0787037037,0.6508338733,164.16,156.096,164.047344116,62,1.3333333333,2,2.5833333333,2.8915708103,315.3046159438,8.9746914947,6.2667770966,6.2667770966,5.6983773028,3.3893716124,3.3893716124,2.2303867264,2.2303867264,1.3422233157,1.3422233157,0.789533784,0.789533784,-1.77,8.3277517107,3.5717551786,2.1245484015,69.5866160349,10.2130547897,5.7495118333,0,0,5.969305288,0,4.7945371841,0,0,18.1991012054,12.1423871753,11.6394715985,0,15.0075919738,12.0453253948,0,0,0,0,35.9049398724,5.7495118333,0,0,5.7495118333,0,16.1823600776,4.7945371841,0,5.5634514917,30.3414883807,6.0760201068,57.53,5.969305288,9.9010645789,5.7495118333,5.5634514917,6.0760201068,12.1423871753,18.1991012054,0,5.1065273948,0,0,36,0,12,2,3,0,0,0,1,0,1,2,2,3,2,0,0,1,1.49,44.7766,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
C01775,12.4379892922,-0.4559451898,12.4379892922,0.0161923658,0.474140191,324.296,312.2,324.085854864,120,1.25,1.9583333333,2.625,2.5783982861,1109.8308211114,19.1708439174,12.8122575649,12.8122575649,12.3109681679,6.9171930588,6.9171930588,5.4003960976,5.4003960976,3.874800161,3.874800161,2.6077004879,2.6077004879,-3.42,13.058911788,4.5412944335,1.7319690622,135.1376583911,0,0,0,0,134.7041903431,0,0,0,0,0,0,0,0,14.0062253052,28.6014665926,16.4513134753,0,13.8474743994,5.7336674772,44.6098676797,11.4541754137,22.6297928234,5.6873862747,0,0,16.7983379797,0,13.8474743994,31.8428803349,21.344422258,22.553896273,127.32,11.3359701213,14.3836115522,34.1756444012,16.663172351,5.5634514917,0,19.0564713366,16.4513134753,10.1508184142,-0.8008388765,5.97699452,61.3238443564,0.125,24,4,8,1,1,2,1,0,1,6,3,10,2,0,0,3,0.88004,85.7198,0,0,0,1,0,0,0,2,2,1,2,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C01777,10.4115391156,-0.2374744898,10.4115391156,0.0494907407,0.5174291721,131.175,118.071,131.0940800761,53,1.6666666667,2.2222222222,2.5555555556,3.2906175777,119.4064488085,8.1986706127,6.1779237388,6.1779237388,4.4165022194,2.8547919776,2.8547919776,2.9457259282,2.9457259282,0.9230951239,0.9230951239,0.3611714919,0.3611714919,-0.57,6.548623962,2.3513555217,5.2986657847,55.8088340862,0,0,0,0,54.7813061787,0,0,0,0,0,0,0,0,14.0144309956,6.4722208647,0,0,0,34.2946543185,0,0,0,4.7945371841,0,0,45.2499060409,4.7368629538,0,0,0,0,26.3,0,4.7945371841,6.4722208647,6.6068819645,11.0277872636,0,0,21.143015948,4.7368629538,-0.2374744898,0.8544444444,23.049696712,0.8333333333,9,0,3,0,0,0,0,0,0,2,0,4,3,0,0,0,0.3785,34.2474,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C01779,11.0688545937,-0.5327429844,11.0688545937,0.3976773379,0.8327124145,265.338,250.218,265.08849772,96,1.5555555556,2.3888888889,3.1111111111,2.1939902742,553.2461408184,12.9578191578,10.3182228368,11.1347194178,8.7238766505,5.7016501092,6.6872486688,3.7294089063,4.8977368521,2.3332347363,3.5328743991,1.5022237277,2.3012800861,-1.69,12.7588110745,5.7699215873,2.9509653347,109.3146261637,9.7208414747,0,0,5.948339281,6.0932400709,5.316788604,9.778515705,0,11.7618849494,6.9237371997,30.3727764351,4.8954834755,18.1431989765,9.5314001379,34.8368657365,9.9679570419,0,18.2400422981,18.179439752,18.1991012054,0,5.316788604,10.7428764651,0,11.7618849494,28.9238482609,4.7368629538,0,13.3445588226,23.0945846809,11.0334014352,67.01,6.0932400709,4.7945371841,0,5.948339281,23.2070766649,12.0052810168,11.7618849494,26.9453457994,0,0,0,39.869668971,0.3333333333,18,2,5,0,0,0,1,1,2,4,2,6,4,0,0,2,3.2433,73.1364,0,0,0,2,0,0,0,1,1,1,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C01812,9.4305555556,-0.6342592593,9.4305555556,0.1134259259,0.4626511361,59.044,56.02,59.013304336,23,2.5,2.75,2.75,2.8473789231,42.9126093832,4.2844570504,2.0625686672,2.0625686672,2.27005561,0.7812843336,0.7812843336,0.3937385432,0.3937385432,0,0,0,0,-0.53,1.758184438,0.443274423,0.1502721088,24.0599489945,0,0,0,0,22.7941070666,0,0,0,0,0,0,0,0,9.9010645789,5.969305288,0,0,6.9237371997,0,0,0,0,0,0,0,11.0758326828,4.7945371841,0,0,0,0,37.3,5.969305288,4.7945371841,0,6.9237371997,0,0,0,0,5.1065273948,0.1134259259,0,17.0532407407,0.5,4,1,2,0,0,0,0,0,0,1,1,3,1,0,0,0,0.0386,12.4428,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C01821,12.7640669354,-1.7978374891,12.7640669354,0.0303794648,0.2465547063,448.38,428.22,448.10056146,170,0.84375,1.5625,2.21875,1.8583496298,1232.6234916613,23.3171082873,16.2830631085,16.2830631085,15.1331367107,9.4920197512,9.4920197512,7.4589920453,7.4589920453,5.4473113078,5.4473113078,3.7441820953,3.7441820953,-3.35,21.8659056026,7.9661972681,3.4153841827,178.7877375613,50.0062330496,58.7483473803,16.9278140585,0,0,4.7945371841,0,0,0,0,18.1991012054,17.6961856286,12.1703334562,50.0062330496,10.9692443561,0,0,30.5198319387,6.6068819645,46.11861441,34.3217462437,5.4287903919,0,22.9980473331,0,71.8749666742,4.7368629538,0,11.6674178794,39.5435234634,22.2929432667,201.28,65.3674912867,45.6467563428,28.0424551,0,18.1991012054,12.1327341369,0,0,9.1540138909,0,5.5894099847,91.2439233487,0.2857142857,32,8,11,0,1,1,2,1,3,11,8,11,3,1,1,4,-0.2027,107.2994,0,4,4,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,4,4,0,0,0,0,0,1,0,0,0,0
C01839,10.5122600151,-1.2037037037,10.5122600151,0.1435185185,0.5864137344,168.148,160.084,168.042258736,64,1.3333333333,1.9166666667,2.3333333333,3.3798143363,306.8248996548,9.3009649083,6.4045896153,6.4045896153,5.5197445078,3.2796450769,3.2796450769,2.4619463684,2.4619463684,1.5133349735,1.5133349735,1.0281474661,1.0281474661,-1.71,8.3871817298,2.7309251955,1.3169890869,68.7055107049,15.3195821845,17.0624751583,0,0,5.969305288,0,4.7945371841,0,0,0,18.5535557598,6.0663670685,0,20.1141193686,5.969305288,0,0,6.9237371997,0,23.2596371203,11.4990236666,0,0,11.4990236666,0,21.2888874725,0,6.9237371997,15.9214401675,12.1327341369,0,77.76,11.7188171212,4.7945371841,11.312963325,5.5634514917,6.0663670685,12.9901042682,0,0,15.3195821845,0,0,39.3333333333,0.125,12,3,4,0,0,0,1,0,1,3,3,4,1,0,0,1,1.10442,41.4679,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0
C01841,2.6340046296,0.5959490741,2.6340046296,0.5959490741,0.5125130456,204.357,180.165,204.187800768,84,1.2666666667,2,2.7333333333,2.0525388857,322.9300118777,10.8449349827,10.6378282015,10.6378282015,6.9559608996,6.6394643187,6.6394643187,7.2056472107,7.2056472107,5.7159224441,5.7159224441,5.3354709285,5.3354709285,-0.26,9.9302467851,2.6999272435,1.0869711994,94.1413441366,0,0,0,0,0,0,0,0,0,32.420336236,61.1907227687,0,0,0,0,0,28.5836990773,53.3782352905,0,11.6491246369,0,0,0,0,0,0,0,28.5836990773,53.3782352905,11.6491246369,0,0,0,0,0,10.8299809388,17.7537181385,25.6832864917,5.5731045301,33.7709689056,0,0,0,24.1666666667,0.8666666667,15,0,0,3,0,3,0,0,0,0,0,0,0,0,2,3,4.415,64.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C01842,9.9804166667,-0.1927314815,9.9804166667,0.1927314815,0.5572457709,101.149,90.061,101.084063972,42,1.7142857143,2.2857142857,2.4285714286,2.8219389371,61.1004940059,5.6986706127,4.6069189032,4.6069189032,3.27005561,2.5534594516,2.5534594516,1.5698662333,1.5698662333,0.7767297258,0.7767297258,0.3510075516,0.3510075516,-0.53,6.47,3.6528153565,5.47,43.7004322825,5.7336674772,0,0,5.9071797294,0,4.7945371841,0,0,0,13.3445588226,6.4208216229,6.4208216229,0,4.7945371841,5.9071797294,0,5.7336674772,26.1862020685,0,0,0,5.7336674772,0,0,0,5.9071797294,4.7945371841,0,26.1862020685,0,0,43.09,0,4.7945371841,5.9071797294,6.4208216229,12.8416432459,0,0,0,5.7336674772,0,0,19.1666666667,0.8,7,2,2,0,0,0,0,0,0,1,1,2,3,0,0,0,0.6619,28.7194,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
C01845,8.0555555556,-0.1666666667,8.0555555556,0.1666666667,0.428404794,60.096,52.032,60.057514876,26,1.5,1.5,1.5,2.3237900077,8,3.5773502692,3.0245638647,3.0245638647,1.7320508076,1.4128994281,1.4128994281,1.0937480487,1.0937480487,0,0,0,0,-0.04,3.96,1.2978378378,1128.96,26.2633690088,5.1065273948,0,0,0,0,0,0,0,0,0,13.8474743994,6.1039663877,0,5.1065273948,0,0,0,19.9514407871,0,0,0,0,0,0,0,11.2104937826,0,0,13.8474743994,0,0,20.23,0,0,6.1039663877,0,0,0,13.8474743994,0,5.1065273948,0,0,11.3333333333,1,4,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0.3871,17.3548,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C01848,14.2022523964,-2.0529353533,14.2022523964,0.0301348915,0.1823929385,755.814,706.422,755.315305248,294,0.962962963,1.6296296296,2.2407407407,1.9302565429,1899.4242168351,40.3940940776,31.7003131415,31.7003131415,25.24772078,17.4573455572,17.4573455572,14.0850128009,14.0850128009,10.1729774558,10.1729774558,6.8879718881,6.8879718881,-5.12,41.6331763295,16.491237086,8.1732939783,312.3507630574,54.5337403472,23.3525018876,12.3563937978,0,17.7257217285,14.3836115522,4.7945371841,0,0,45.9230091193,19.9234945062,67.21804343,41.2110415925,68.3951004795,40.0888699552,0,23.6716241846,85.5928743011,19.0334681098,53.3325354577,22.9980473331,14.7905145116,5.6873862747,22.9980473331,0,93.0813284352,28.5942004136,30.5953613843,64.3876005653,42.2056324743,10.7724484289,227.61,95.6095417709,44.7107857105,44.6588658836,0,6.0663670685,53.2188670021,39.8469890124,5.316788604,23.684314769,0,0,144.75,0.4871794872,54,6,15,0,3,3,2,0,2,13,6,15,5,0,0,5,4.51192,195.2812,1,2,2,0,2,1,1,4,3,0,1,0,0,1,2,14,0,1,5,1,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0
C01852,11.9083781352,-1.6181760204,11.9083781352,0.0322207787,0.2237602715,388.369,364.177,388.136946968,152,1.2592592593,1.962962963,2.5185185185,2.2167628185,574.0614322858,20.1374637226,14.7105174294,14.7105174294,12.8869777728,8.3509136033,8.3509136033,6.2245218549,6.2245218549,4.667605768,4.667605768,3.1307849359,3.1307849359,-1.82,21.4797407033,9.3986264515,4.3688912117,155.1416166136,44.1680985786,30.7020260741,6.2900267293,6.2900267293,5.969305288,0,4.7945371841,0,6.5789356836,6.0760201068,0,18.2566337152,25.5518644843,48.9626357627,12.2554658111,0,11.8358120923,43.4167406326,13.7166795058,24.4901407689,0,0,0,0,0,83.3941739059,28.5365261833,11.8358120923,6.4208216229,24.4901407689,0,151.98,61.4079183545,30.0151839475,11.993926153,6.2861605231,6.2620804484,13.1858176481,0,11.3157986374,14.2105888614,0,0,80,0.6470588235,27,4,10,0,2,2,0,0,0,10,4,10,7,1,1,2,-1.7765,87.6822,0,4,4,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C01861,9.4751157407,-5.015625,9.4751157407,1.1527777778,0.3916234533,192.195,192.195,191.8867978798,56,0.8888888889,1.1111111111,1.1111111111,4.4582270816,233.4248337505,7.7071067812,3.6742346142,6.123724357,3.7071067812,1.3333333333,6,0.8845379627,6.7360967927,0.1666666667,4.5,0.1020620726,2.7556759606,0.17,9.17,2.4215242241,8.17,54.5546151316,9.1054997474,0,18.3002797721,0,0,0,16.8355939687,0,0,0,0,0,9.8259110034,25.941093716,28.1261907754,0,0,0,0,0,0,0,0,0,9.8259110034,25.941093716,18.3002797721,0,0,0,0,114.4,28.1261907754,25.941093716,0,0,0,0,0,0,0,0,56.8506944444,-10.03125,0,9,0,6,0,0,0,0,0,0,7,0,9,2,0,0,0,-1.36,26.9854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C01866,9.7881944444,0.1851851852,9.7881944444,0.1851851852,0.383352562,71.079,66.039,71.03711378,28,1.8,2.2,2.2,2.3224050496,53.9134029982,3.6986706127,2.8224618528,2.8224618528,2.3938468501,1.6612309264,1.6612309264,1.0999530305,1.0999530305,0.6742308563,0.6742308563,0.2270620726,0.2270620726,-0.53,2.6937136465,0.7075363041,0.2506048615,30.1746883867,5.316788604,0,0,5.9071797294,0,4.7945371841,0,0,0,0,0,12.9655780288,0,4.7945371841,5.9071797294,5.316788604,0,6.4208216229,6.5447564059,0,0,5.316788604,0,0,0,12.4519361353,4.7945371841,0,6.4208216229,0,0,29.1,0,4.7945371841,5.9071797294,0,12.9655780288,0,0,5.316788604,0,0,0,14.1666666667,0.6666666667,5,1,2,0,1,1,0,0,0,1,1,2,0,1,1,1,-0.4937,17.6267,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C01867,13.8586303262,-5.0833333333,13.8586303262,0.1710936249,0.0423004022,868.953,805.449,868.462987496,344,0.5833333333,1,1.3833333333,0,1499.8141448915,47.0762568324,35.0331044493,35.0331044493,27.6363681116,19.2921331416,19.2921331416,14.5144796087,14.5144796087,9.0943705893,9.0943705893,5.1942270928,5.1942270928,-5.55,56.5460558924,28.0131479505,22.5595459714,346.0828530364,59.9419289275,36.2510449749,0,53.1646175642,12.1456038054,43.1508346566,4.7945371841,13.171245143,0,54.384066444,49.9817610361,13.3445588226,6.4208216229,66.2231443786,59.1339228521,31.900731624,40.6883880471,142.2600768736,6.5447564059,0,0,54.8354015327,13.171245143,0,0,113.2125501452,47.9453718407,17.7537181385,99.8327333812,0,0,367.19,119.8179000597,56.3220797997,25.1803709149,32.2280428976,0,6.9237371997,41.5424231981,31.900731624,32.8357344876,0,31.7361111111,156.6805555556,0.7222222222,60,15,21,0,0,0,0,0,0,11,11,24,26,0,0,0,-1.9482,209.0366,1,0,0,0,0,1,1,10,9,0,6,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
C01869,9.4672685185,-0.5040740741,9.4672685185,0.2179700491,0.6190573679,167.208,154.104,167.094628656,66,1.3333333333,1.9166666667,2.4166666667,2.6817731823,232.7887806177,8.9746914947,6.9882853181,6.9882853181,5.7363821052,3.8536497082,3.8536497082,2.6650075348,2.6650075348,1.675334904,1.675334904,1.0076712008,1.0076712008,-1.06,9.0314076782,4.0882352118,2.2182060708,71.6645591507,15.5298433937,5.7495118333,0,0,0,0,0,0,0,12.1327341369,24.7438576113,6.5447564059,6.1039663877,10.2130547897,0,5.316788604,0,6.1039663877,13.5924283886,29.8289197655,5.7495118333,5.316788604,0,5.7495118333,0,23.8054831783,0,0,11.6674178794,24.2654682738,0,52.49,6.1039663877,5.1065273948,5.7495118333,6.5447564059,5.5634514917,0,31.3131402565,5.316788604,5.1065273948,0,0,30.6666666667,0.3333333333,12,3,3,0,0,0,1,0,1,3,3,3,3,0,0,1,0.645,46.9933,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
C01879,10.3834722222,-0.9436574074,10.3834722222,0.1644444444,0.4940263376,129.115,122.059,129.042593084,50,1.7777777778,2.4444444444,2.6666666667,2.480896527,154.2820970883,6.8533711511,4.755274008,4.755274008,4.1983773028,2.7210070385,2.7210070385,1.9970125629,1.9970125629,1.2933889823,1.2933889823,0.7993116838,0.7993116838,-1.06,6.0659445844,2.0459627217,1.1879679245,51.8603284678,10.4233159988,6.0418408291,0,5.9071797294,5.969305288,4.7945371841,4.7945371841,0,0,0,6.4208216229,6.4208216229,0,14.695601763,11.8764850173,5.316788604,0,18.883484075,0,0,0,5.316788604,0,0,0,23.0248532413,9.5890743681,0,12.8416432459,0,0,66.4,12.0111461171,9.5890743681,5.9071797294,12.8416432459,0,0,0,5.316788604,5.1065273948,0,0,30.1666666667,0.6,9,2,4,0,1,1,0,0,0,2,2,4,1,1,1,1,-0.6504,28.8005,1,0,0,0,0,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C01880,10.4608333333,-0.025462963,10.4608333333,0.025462963,0.4407063293,114.144,104.064,114.06807956,46,1.25,2.125,3,2.2666965152,78.529325013,5.8199909563,4.8520304869,4.8520304869,3.8938468501,3.0504768157,3.0504768157,2.0311303522,2.0311303522,1.2882881182,1.2882881182,0.8063493528,0.8063493528,-0.53,5.6038688086,2.698435941,1.5234757718,48.8331977758,4.7368629538,0,0,0,5.969305288,4.7945371841,0,0,0,0,19.2624648688,6.4208216229,6.6068819645,9.5314001379,5.969305288,0,0,25.6832864917,6.6068819645,0,0,0,0,0,0,12.5761872525,9.5314001379,0,25.6832864917,0,0,26.3,0,4.7945371841,5.969305288,13.0277035874,19.2624648688,0,0,0,4.7368629538,0,0,19.6666666667,0.8333333333,8,0,2,0,1,1,0,0,0,2,0,2,0,1,1,1,1.1036,29.427,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
C01883,9.6527777778,-0.1365740741,9.6527777778,0.1342592593,0.3927299269,59.044,56.02,59.013304336,23,2.5,2.75,2.75,2.8473789231,42.9126093832,4.2844570504,2.3164965809,2.3164965809,2.27005561,0.9082482905,0.9082482905,0.4915816238,0.4915816238,0,0,0,0,-0.53,1.758184438,0.443274423,0.1502721088,24.0599489945,0,0,0,0,22.7941070666,0,0,0,0,0,0,0,0,9.9010645789,5.969305288,0,0,6.9237371997,0,0,0,0,0,0,0,5.969305288,9.9010645789,0,6.9237371997,0,0,26.3,0,4.7945371841,5.969305288,0,0,6.9237371997,0,5.1065273948,0,-0.1365740741,0,15.3032407407,0.5,4,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0.0138,11.766,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C01885,10.1602692744,-0.9100925926,10.1602692744,0.0706018519,0.5010284666,119.096,112.04,119.034433704,47,2,2.625,3,3.1615950731,94.5684250303,7.2760208819,4.2024876035,4.2024876035,4.1639024601,2.0878466618,2.0878466618,1.2307352594,1.2307352594,0.5453947308,0.5453947308,0.1829186833,0.1829186833,-0.61,5.5253179973,2.6372692248,2.543994039,46.697612205,0,0,0,0,45.534406109,0,0,0,0,0,0,0,0,19.7444549276,6.4722208647,0,0,6.1039663877,13.213763929,0,0,0,4.7945371841,0,0,36.0030059712,4.7368629538,0,0,0,0,66.76,6.1039663877,4.7945371841,19.6859847937,0,0,0,0,4.7368629538,10.2130547897,-0.4105130385,0,29.9105130385,0.75,8,2,4,0,0,0,0,0,0,4,2,5,3,0,0,0,-0.9745,24.4406,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
C01888,9.6875,0.0324074074,9.6875,0.0324074074,0.4558516421,73.095,66.039,73.052763844,30,2,2.2,2.2,2.8473789231,42.1577218811,4.2844570504,3.1927053408,3.1927053408,2.27005561,1.4659258263,1.4659258263,0.9061392484,0.9061392484,0.2874574786,0.2874574786,0,0,-0.37,4.63,1.9054820937,3.63,30.9705480537,5.7336674772,5.7832449464,0,0,0,4.7945371841,0,0,0,0,6.9237371997,0,6.5447564059,4.7945371841,5.7832449464,0,5.7336674772,6.9237371997,6.5447564059,0,0,5.7336674772,0,0,0,12.3280013523,4.7945371841,0,6.9237371997,0,0,43.09,0,4.7945371841,12.3280013523,0,0,6.9237371997,0,0,5.7336674772,0,0,16.1666666667,0.6666666667,5,2,2,0,0,0,0,0,0,2,1,2,1,0,0,0,-0.4659,19.7354,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
