CIDs,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_aldehyde,fr_amide,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_oxime,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_priamide,fr_urea,EC1,EC2,EC3,EC4,EC5,EC6
C18024,12.60190791,-0.789580499,12.60190791,0.036550244,0.624458853,356.374,336.214,356.1259884,136,1.115384615,1.846153846,2.5,2.097927281,909.0028051,19.00770721,14.48366614,14.48366614,12.2737647,8.204715514,8.204715514,6.560006707,6.560006707,4.324992011,4.324992011,3.00743582,3.00743582,-3.15,17.66592169,6.630278824,3.177204485,150.1646024,25.16297253,40.41497705,5.783244946,0,0,4.794537184,0,0,0,11.64912464,32.40103016,23.25963712,6.420821623,29.95750972,5.783244946,0,0,32.79308403,0,52.60494739,28.74755917,4.736862954,0,28.74755917,0,26.20935453,6.420821623,0,47.85715407,35.91459291,0,107.22,6.103966388,25.22064676,46.51507723,17.54772461,11.6394716,18.19910121,0,0,4.736862954,0,0,69.5,0.25,26,4,6,0,1,1,2,0,2,6,4,6,3,0,0,3,3.7242,94.9947,0,0,0,0,4,0,0,1,1,0,0,0,0,0,2,1,0,0,1,1,1,0,0,4,4,0,0,0,0,0,1,0,0,0,0
C18059,12.96580295,-5.336419848,12.96580295,0.039633395,0.024546652,1022.208,936.528,1021.555763,396,0.657142857,1.085714286,1.542857143,1.985002089,2165.794918,52.27923487,43.51036297,45.29921735,32.96174297,24.38580388,27.37669411,18.78948697,21.83330511,11.42030281,14.0219264,7.084547741,9.194760746,-3.34,62.77736448,33.399568,28.04628786,417.5340772,39.94413433,30.23372833,6.227901171,0,21.33513764,13.61459397,13.92463375,9.294609891,0,93.1929971,152.3535985,6.196843572,33.03440982,56.69868912,21.46325702,9.551078169,0,176.9309982,38.7680773,115.9404883,0,11.42341088,5.817862778,0,15.64539425,87.00123154,36.69881112,0,152.5151326,110.2507449,0,231.35,65.1926683,33.92451175,25.63850867,0,92.76316818,45.70183782,0,101.1406281,28.99175066,0,41.14629339,124.2981511,0.615384615,70,6,16,0,1,1,0,1,1,14,5,18,34,1,1,2,11.3885,278.8396,0,2,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0
C18261,10.04125701,0.32381472,10.04125701,0.32381472,0.508833519,248.281,236.185,248.0837296,92,0.736842105,1.315789474,2.052631579,2.391365071,909.1036368,12.98276318,10.47426404,10.47426404,9.292024998,6.228713644,6.228713644,4.774982531,4.774982531,3.821494691,3.821494691,2.936873494,2.936873494,-2.48,10.44320613,3.512819954,1.25629675,109.7281427,9.843390349,11.49902367,0,0,0,0,0,0,0,30.33183534,28.97154963,21.54489686,7.109797541,9.843390349,32.31734529,0,0,0,7.109797541,48.53093655,11.49902367,4.736862954,0,11.49902367,0,12.21632494,0,0,0,48.53093655,32.31734529,29.46,0,5.106527395,0,5.749511833,32.68063291,5.386224215,13.17616461,18.19910121,4.736862954,0,0,40.83333333,0.058823529,19,1,2,0,0,0,4,0,4,2,1,2,1,0,0,4,4.2982,78.3628,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
C18295,11.48573041,-1.067801117,11.48573041,0.011194256,0.290929941,351.314,338.21,351.0742871,130,0.692307692,1.269230769,1.961538462,2.280687867,1262.303889,18.74819419,13.18576815,13.18576815,12.30743821,7.586901012,7.586901012,6.005373514,6.005373514,4.489633861,4.489633861,3.372727529,3.372727529,-3.87,15.64571557,5.061387962,1.90840703,145.3139204,31.26630445,34.31101066,0,0,0,4.794537184,0,0,0,12.13273414,40.42414092,0,16.15867264,30.32717416,38.22452502,0,5.733667477,0,0,41.9616539,28.74755917,5.733667477,0,28.74755917,0,31.4398167,0,0,10.35798868,36.39820241,32.31734529,144.24,28.71916672,30.32717416,33.04392052,10.77244843,0,18.19910121,18.19910121,0,5.733667477,0,0,74.66666667,0,26,7,7,0,0,0,4,0,4,6,6,7,1,0,0,4,2.7731,95.8019,0,0,0,0,5,0,0,1,1,0,0,1,0,1,4,3,0,0,0,0,0,0,0,5,3,0,0,1,0,0,1,0,0,0,0
C18678,12.67076011,-1.680696098,12.67076011,0.029103836,0.579900471,342.347,324.203,342.1103383,130,1.12,1.84,2.56,2.025586924,944.5701275,18.14589989,13.61342265,13.61342265,11.62844618,8.111388434,8.111388434,7.518000614,7.518000614,5.30583897,5.30583897,4.55291877,4.55291877,-2.44,16.05147362,4.803073527,2.176653177,142.8858636,20.42610958,17.28226861,5.783244946,0,0,9.589074368,0,0,0,12.13273414,30.00614704,19.26246487,28.06968337,30.01518395,22.33893832,0,0,43.30620974,0,35.39237126,11.49902367,0,0,11.49902367,0,43.19470109,4.794537184,0,48.02554828,24.26546827,10.77244843,115.06,22.90325261,30.01518395,53.05786068,5.386224215,0,12.99010427,18.19910121,0,0,0,0,69.66666667,0.368421053,25,4,6,2,0,2,2,0,2,6,4,6,0,0,1,4,1.766,88.7807,0,2,0,0,2,0,0,2,2,0,0,0,0,0,2,4,0,0,0,2,2,0,0,2,2,0,0,0,0,0,1,0,0,0,0
C18680,13.65094372,-0.934995276,13.65094372,0.007589758,0.718333778,419.433,398.265,419.1368874,158,1.064516129,1.806451613,2.516129032,1.87232789,1226.815598,22.18735178,17.30054288,17.30054288,14.75612661,10.24152343,10.24152343,8.356714467,8.356714467,6.464283263,6.464283263,4.877742409,4.877742409,-3.61,19.35923454,6.44180474,2.429175731,178.1071189,19.84982747,23.23790381,5.783244946,12.01114612,5.969305288,9.589074368,4.794537184,0,0,32.40103016,36.60419594,16.69035448,11.13655602,29.3335293,23.10889971,4.899909731,5.917906046,39.46177522,0,63.84613211,11.49902367,0,0,11.49902367,0,38.69060053,9.531400138,12.84164325,63.90252902,36.02887466,5.57310453,104.14,29.80553718,24.59666634,45.37742803,11.98427311,5.563451492,24.26546827,17.890014,0,4.736862954,0,0,80,0.291666667,31,2,7,1,2,3,2,0,2,7,2,7,2,1,1,5,3.48222,110.4466,0,0,0,0,2,0,0,3,3,1,0,0,0,0,2,6,0,1,1,2,2,0,0,2,2,0,0,0,0,0,1,0,0,0,0
C18799,12.7639721,-5.328850447,12.7639721,0.003377175,0.047864857,919.832,865.4,919.3212091,352,1.015873016,1.650793651,2.26984127,1.251657705,2012.108505,46.92119182,34.2137481,35.10817529,29.46985024,19.51990382,21.01534894,15.12229555,16.5284245,10.27020147,11.26645518,7.087121094,8.006022875,-4.99,50.65273469,22.07499749,13.99942266,358.1134427,81.80329969,48.35302543,12.10788951,5.948339281,25.73061299,33.20962158,9.359585469,4.983978521,0,12.13273414,44.38530327,44.08120478,25.35957115,88.01004801,54.77876732,15.28474565,0,119.1367373,41.52859033,40.18272384,0,32.14320992,23.14097461,0,7.822697123,172.9752741,48.68523888,0,45.09421238,29.06000546,0,415.44,125.5944754,64.07031018,36.05395029,22.75608682,0,0,31.31314026,20.60153425,34.4679425,0,22.37383269,164.5983895,0.611111111,63,15,26,0,2,2,1,1,2,20,14,27,24,1,1,4,-2.6388,216.3799,3,5,5,2,0,3,3,4,1,2,4,1,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
C19154,12.0933833,-1.677005622,12.0933833,0.05408494,0.281984855,363.326,346.19,363.1066499,138,1.115384615,1.846153846,2.538461539,2.239354979,1028.554835,19.00770721,13.4026572,13.4026572,12.31176951,7.731881869,7.731881869,5.91428559,5.91428559,4.118905412,4.118905412,2.787983497,2.787983497,-2.79,18.01468059,6.843461372,3.178087932,145.1370257,30.09973662,24.061411,5.824404498,0,5.689743398,9.778515705,4.794537184,4.983978521,0,0,23.58532542,6.066367069,24.23179058,25.53263697,10.90292493,14.53505669,0,24.85665557,6.606881965,45.10355294,17.13736782,11.24901029,0,5.749511833,0,64.98647479,6.544756406,0,0,33.85454264,22.29078092,168.9,36.16779142,30.01518395,23.68212423,10.90292493,0,28.83256792,0,9.967957042,5.106527395,0,1.290682162,76.8759845,0.3125,26,6,10,0,2,2,1,0,1,9,6,10,5,0,0,3,-2.0298,90.0167,0,4,4,3,1,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
C19156,9.955,-4.656558642,9.955,1.029189815,0.496098446,170.057,163.001,169.9980246,60,1.6,2,2.1,3.925818204,169.8317422,8.36180732,5.090949523,5.985376714,4.327185822,2.294606979,3.824903722,1.576452399,2.768424811,0.643195661,1.234051532,0.251057879,0.753173637,-0.42,9.58,3.11504566,4.458065214,56.67651452,14.8933506,0,6.103966388,0,13.79200241,4.523747162,9.359585469,0,0,0,6.9237372,0,0,28.77668323,13.79200241,0,0,13.02770359,0,0,0,0,0,0,7.822697123,26.96662228,13.88333263,0,6.9237372,0,0,104.06,19.8959688,9.359585469,0,0,6.9237372,0,0,4.523747162,14.8933506,0,13.7212037,27.58435185,0.666666667,10,3,6,0,0,0,0,0,0,3,3,7,3,0,0,0,-0.4312,30.2269,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
C19561,9.896604938,0.06511267,9.896604938,0.06511267,0.383888744,272.347,256.219,272.1201151,102,0.714285714,1.380952381,2.142857143,2.365308953,982.9549961,14.39697675,11.92782307,11.92782307,10.30886175,7.235165298,7.235165298,5.516509972,5.516509972,4.443448069,4.443448069,3.450405206,3.450405206,-2.38,12.36744836,4.574040752,1.677736224,123.0005147,5.106527395,0,0,0,0,0,0,0,0,60.66367068,50.36798547,0,6.606881965,5.106527395,32.31734529,0,0,13.53061916,0,71.79057367,0,0,0,0,0,5.106527395,6.606881965,6.9237372,11.12690298,60.66367068,32.31734529,20.23,0,5.106527395,6.606881965,0,16.33589992,27.10834835,0,61.52104082,0,0,0,42.83333333,0.1,21,1,1,0,0,0,4,0,4,1,1,1,1,0,0,4,4.94692,89.6198,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C19673,10.50574074,-0.437453704,10.50574074,0.028156652,0.400420458,133.148,128.108,132.99594,45,1.875,2.5,2.875,3.471317626,110.9811554,7.276020882,4.340099943,5.156596524,4.201907263,1.931851653,2.340099943,1.124917776,1.580259578,0.516346035,0.660683603,0.190019914,0.307871044,-0.51,5.623511349,2.713776049,1.972883275,52.42573346,0,0,0,0,51.56992785,0,0,0,0,0,0,0,0,14.32593732,23.71337137,0,0,6.420821623,7.109797541,0,0,0,0,0,12.62878915,18.19437976,14.32593732,0,6.420821623,0,0,43.37,5.969305288,9.589074368,11.53609855,0,0,19.73858669,0,4.736862954,0,0.028156652,0,25.85976002,0.5,8,0,3,0,0,0,0,0,0,4,0,5,2,0,0,0,0.2736,29.231,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C19769,11.18321255,-1.144877646,11.18321255,0.183760393,0.56965128,275.257,258.121,275.1005019,108,1.473684211,2.157894737,2.736842105,2.142670125,374.0552017,14.15433606,10.60687704,10.60687704,8.896754606,6.003522577,6.003522577,4.674322628,4.674322628,3.177312801,3.177312801,2.230713507,2.230713507,-1.22,14.19464363,5.414289473,2.86325582,109.1790194,29.74043226,24.35373999,12.39399312,5.907179729,5.969305288,4.794537184,4.794537184,0,0,0,6.9237372,6.9237372,6.606881965,34.01271802,11.87648502,5.316788604,0,50.59520751,6.606881965,0,0,5.316788604,0,0,0,65.44415488,23.79966323,0,13.8474744,0,0,114.32,42.7170384,14.69560176,12.51406169,0,0,13.8474744,0,5.316788604,19.31711626,0,0,55.83333333,0.818181818,19,3,8,0,2,2,0,0,0,6,3,8,4,2,2,2,-1.5346,60.1953,1,1,1,0,0,1,1,2,1,0,1,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C19787,11.59218572,-1.092002079,11.59218572,0.172320668,0.672791112,298.324,284.212,298.0735759,108,1.45,2.25,3,1.994465398,671.7320314,14.2756564,10.63202125,11.44851783,9.630228955,6.039389248,7.433236098,4.557338231,5.468021833,3.307465831,3.969332018,2.310190913,2.914468594,-1.42,13.55790886,5.16788643,2.025066571,117.3616099,19.93389626,12.20793278,17.39177911,0,0,9.361636832,9.967957042,11.76188495,0,0,6.255769184,5.752853607,18.75860654,14.94991774,22.92576289,19.51903521,0,24.53980033,12.00862279,23.00844423,0,5.559266895,0,0,11.76188495,60.05261195,4.736862954,0,6.227901171,17.44917733,11.16387794,113.26,24.53980033,15.00759197,11.07596761,11.40003083,0,28.98362475,0,14.95193556,4.736862954,0,1.471018519,49.6772338,0.545454546,20,3,8,0,1,1,0,2,2,8,3,9,3,1,1,3,-0.8982,72.4543,0,2,2,4,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C19794,12.17329107,-5.670106973,12.17329107,0.13273173,0.131720913,565.318,540.118,565.071005,206,0.916666667,1.472222222,2.027777778,1.626758662,1073.122246,27.16240775,17.88417506,19.67302944,16.54301898,10.00889347,12.9997837,7.926048359,10.92248611,5.398968741,8.035078311,3.532353419,5.810354273,-1.38,29.18003455,10.77504555,6.184366212,200.2862904,56.0030454,60.75356027,6.227901171,0,21.33513764,13.61459397,13.92463375,9.294609891,0,0,6.066367069,6.196843572,6.606881965,72.75760019,21.46325702,9.551078169,0,61.16359866,12.34054944,22.74749122,0,11.42341088,5.817862778,0,15.64539425,116.6261726,27.22508522,0,6.227901171,17.05774782,0,314.04,89.10561827,59.45714872,5.817862778,0,10.76394322,6.066367069,0,18.34210421,10.47053043,0,38.04799304,83.72978474,0.733333333,36,11,19,1,1,2,0,1,1,17,10,21,8,1,2,3,-5.118,110.4276,0,7,7,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0
C19845,10.81797021,-0.745808899,10.81797021,0.141206669,0.624649507,175.229,164.141,175.0428902,63,1.272727273,1.909090909,2.454545455,3.106317564,160.7304781,9.397341226,6.207492373,7.023988954,5.66390246,3.543086015,3.951334305,2.326407183,2.781748984,1.271543007,1.475667153,0.722339988,0.866677555,-0.51,8.585328885,5.181333365,5.911496312,71.20124833,0,0,0,0,70.51308124,0,0,0,0,0,0,0,0,14.69560176,23.71337137,0,0,32.10410811,0,0,0,0,0,0,12.62878915,16.19110961,9.589074368,0,32.10410811,0,0,54.37,5.969305288,9.589074368,6.420821623,17.95692018,12.84164325,12.62878915,0,0,5.106527395,0.141206669,0,32.04155722,0.714285714,11,1,3,0,0,0,0,0,0,3,1,5,6,0,0,0,1.7456,43.3188,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C19848,12.59517384,-5.333062841,12.59517384,0.062026164,0.089681569,724.568,698.36,724.0648315,250,1,1.717391304,2.456521739,1.054739346,1863.075362,33.12866308,22.84482959,26.42253835,21.63746801,12.9478559,16.83317332,9.998887105,14.00631661,6.996795162,10.82277172,4.857938114,7.555691549,-2.83,33.08536712,12.31962317,6.364110969,267.0898441,56.55849459,53.80697623,23.92084234,5.948339281,15.64539425,18.40913116,24.08203213,9.294609891,25.2575783,0,0,9.810273028,19.541084,51.96182617,75.33830159,29.48699225,0,42.91350872,35.31467609,32.81871726,0,27.66017906,23.27145111,0,40.90297254,99.38624173,31.96194817,0,6.227901171,27.25945036,11.16387794,326.66,77.33193379,33.92451175,44.24560208,0,6.327320075,10.89441972,0,65.12167948,29.98855519,0,40.44517786,82.17968995,0.45,46,11,22,0,3,3,0,3,3,21,11,26,9,1,1,6,-1.3539,162.2611,0,2,2,6,0,0,0,0,0,5,3,2,0,0,0,3,0,0,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0
C19865,12.20207819,-1.969127654,12.20207819,0.014946281,0.132239462,796.992,728.448,796.4609069,320,0.75,1.446428571,2.089285714,1.170681168,1521.330712,41.12866308,34.08194271,34.08194271,26.02434822,20.88102768,20.88102768,20.81087542,20.81087542,17.42830593,17.42830593,13.70333336,13.70333336,-1.27,42.84030627,14.43558187,6.21073973,329.7352634,64.90619837,42.72776471,18.68401985,0,5.969305288,0,4.794537184,0,0,60.11528503,97.20107462,10.82998094,25.4216967,69.70073555,5.969305288,0,50.24366095,179.8732723,13.21376393,11.64912464,0,0,0,0,0,138.7615331,23.741989,50.24366095,106.253555,11.64912464,0,236.06,85.50692867,50.75328374,45.70370675,18.25663372,51.36657298,5.57310453,0,47.61844331,18.94745182,0,0,138.3333333,0.928571429,56,9,14,5,2,7,0,0,0,13,9,14,7,2,6,7,1.8528,199.3382,1,8,8,0,0,1,1,1,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C19867,12.24343949,-1.656891181,12.24343949,0.207483315,0.175365539,490.549,456.277,490.2202827,192,0.771428571,1.285714286,1.771428571,2.641682221,947.8692752,26.54324112,20.23642196,20.23642196,16.47134067,10.94087621,10.94087621,8.03159748,8.03159748,4.970985755,4.970985755,2.716747926,2.716747926,-3.08,29.95132832,15.0259949,10.37736062,204.5510549,35.00636288,24.41586555,0,6.290026729,11.93861058,0,9.589074368,0,0,71.90641013,27.6949488,11.14620906,6.606881965,44.59543725,11.93861058,0,0,58.40084108,6.606881965,83.05261919,0,0,0,0,0,74.78402179,19.06280028,0,27.6949488,83.05261919,0,153.75,49.25138482,30.01518395,11.14620906,0,11.14620906,25.99951461,24.30408043,0,14.5802533,0,0,97.16666667,0.384615385,35,5,9,0,1,1,0,0,0,8,5,9,10,1,1,1,1.8679,129.943,1,4,4,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C20119,12.50545288,-1.073849858,12.50545288,0.004320574,0.147357435,401.381,384.245,401.0879429,147,0.777777778,1.185185185,1.62962963,4.792792632,747.9502552,25.17084392,13.5924756,14.48690279,14.70339148,6.93158754,7.564043072,4.360356335,4.725504706,2.341397472,2.706545844,1.182425466,1.439535251,-2.87,16.3143255,7.398075597,5.551568599,159.126191,0,0,0,0,158.8438305,0,0,0,0,0,0,0,0,33.8737505,48.13399308,26.58394302,5.733667477,38.76562286,5.752853607,0,0,32.3176105,0,0,12.62878915,85.1302078,28.7672231,0,0,0,0,208.82,68.36364706,28.7672231,11.66003334,0,0,0,0,39.21273217,10.84019487,-2.998192872,0,91.13265497,0.538461539,27,8,13,0,0,0,0,0,0,8,8,19,12,0,0,0,-5.7139,89.1177,1,0,0,0,0,1,1,6,5,0,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C20135,12.6315003,-1.059144831,12.6315003,0.09999985,0.539649295,492.012,457.74,491.2074655,186,1.117647059,1.823529412,2.470588235,2.460740381,983.7480887,25.4134846,20.30020786,21.05613681,16.04815161,11.15407945,11.53204392,8.666304659,9.044269132,5.761288156,6.151148839,3.698254452,3.931760631,-2.45,27.79200037,12.85728949,7.805515381,205.6473357,25.0035693,16.87611153,5.783244946,5.907179729,0,9.589074368,0,0,0,42.32584194,49.61360629,19.44852521,31.42593821,29.27585507,28.97875084,0,5.917906046,58.34557563,19.53638369,58.16910843,5.749511833,10.05365156,5.687386275,5.749511833,11.60093989,54.43497371,20.74675894,5.917906046,39.17630634,47.58302362,0,105.09,30.13698494,19.80212916,23.64752151,23.43082426,11.13655602,14.21959508,44.20826886,5.316788604,21.0746658,0,0,78.37145294,0.461538462,34,3,7,0,1,1,1,0,1,6,3,8,2,0,0,2,4.0142,133.2073,0,2,2,0,0,0,0,2,2,0,1,0,0,1,1,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C20138,13.41777086,-1.766561519,13.41777086,0.002433881,0.331291202,621.127,579.799,620.2500586,236,1.23255814,1.953488372,2.604651163,1.761993533,1314.167767,31.68950549,25.5633377,26.31926664,20.19958206,14.3282675,14.70623198,12.00170246,12.37966694,8.249077833,8.638938516,5.68458739,5.918093569,-3.12,32.78673034,12.85402132,7.170080135,256.4077732,34.10763077,34.68509512,5.724985594,5.907179729,12.06254536,14.90586297,4.794537184,0,0,56.17331634,37.96448165,19.44852521,31.23987787,43.17445372,35.25805125,5.316788604,11.83581209,89.62305282,19.53638369,46.51998379,5.749511833,15.37044016,10.48192346,5.749511833,11.60093989,73.03774952,34.95734781,11.83581209,53.02378074,35.93389899,0,144.95,65.54743914,19.49013895,17.86427656,17.85771973,11.13655602,14.21959508,45.05598595,10.63357721,35.28525466,0,0,99.37738011,0.580645161,43,3,11,0,3,3,1,0,1,9,3,12,4,2,2,4,4.2993,158.7802,0,1,0,0,0,0,0,3,3,0,2,0,0,2,1,5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C20139,14.81630166,-1.898039435,14.81630166,0.003906664,0.177755558,783.268,731.86,782.302882,300,1.148148148,1.851851852,2.481481482,1.684781403,1637.223334,39.86071388,31.30151209,32.05744104,25.38032127,17.83749057,18.21545504,14.90828155,15.28624603,10.59477837,10.97466336,7.348633851,7.625947188,-3.32,41.83528855,16.41802935,8.27001892,318.0920465,53.9538147,59.10096067,11.95288676,5.907179729,12.06254536,19.8057727,4.794537184,0,0,56.17331634,37.96448165,19.44852521,37.84675984,68.33742625,35.25805125,5.316788604,11.83581209,120.2668195,25.72638678,46.51998379,5.749511833,14.95356129,10.48192346,5.749511833,11.60093989,130.7145078,39.69421076,11.83581209,53.02378074,35.93389899,0,226.31,109.2189094,39.91624853,29.30117467,5.563451492,10.47301426,14.21959508,58.05574326,5.316788604,40.02211761,0,0,134.2246717,0.648648649,54,6,16,0,4,4,1,0,1,14,6,17,6,3,3,5,1.4937,191.4037,0,5,4,0,0,0,0,3,3,1,1,0,0,2,1,5,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C20154,9.511645251,0.166394558,9.511645251,0.166394558,0.811949725,242.274,228.162,242.0942943,92,0.833333333,1.5,2.166666667,2.224533022,556.4514391,12.95781916,9.998827904,9.998827904,8.669035096,5.523687646,5.523687646,3.889236887,3.889236887,2.510641149,2.510641149,1.597739618,1.597739618,-2.42,12.04795811,5.273624323,3.041943189,105.5957334,14.94991774,17.2485355,0,0,0,0,0,0,0,24.28477435,35.39237126,6.066367069,7.109797541,14.94991774,12.15204021,0,0,0,7.109797541,53.59147246,17.2485355,4.736862954,0,17.2485355,0,17.32285233,0,0,11.12690298,42.46456948,12.15204021,49.69,0,10.21305479,11.49902367,5.749511833,11.12690298,0,31.37526582,0,4.736862954,0,0,43.83333333,0.066666667,18,2,3,0,0,0,2,0,2,3,2,3,3,0,0,2,3.2768,71.6936,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0
C20292,2.125,1,2.125,1,0.362983639,74.147,62.051,74.0964258,32,0.8,0.8,0.8,3.023715784,19.11941548,4.5,4.447213596,4.447213596,2,1.788854382,1.788854382,2.683281573,2.683281573,0,0,0,0,-0.04,4.96,0.976756002,9507.96,33.80388253,4.483030858,0,0,0,0,0,0,0,0,0,0,0,28.19068793,4.483030858,0,0,0,0,28.19068793,0,0,0,0,0,0,32.67371879,0,0,0,0,0,0,0,0,0,0,4.483030858,0,0,28.19068793,0,0,1,8.5,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3224,23.9564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C20327,10.71660478,-1.350989701,10.71660478,0.068796296,0.706229351,178.187,168.107,178.0629942,68,1.153846154,1.769230769,2.307692308,2.442561321,303.2057138,9.681798276,7.064675085,7.064675085,6.198377303,3.999645472,3.999645472,2.713927459,2.713927459,1.722097808,1.722097808,1.009478577,1.009478577,-1.64,9.448028169,4.401518921,3.068950467,76.00844953,5.106527395,0,0,5.783244946,5.969305288,4.794537184,4.794537184,0,0,30.33183534,11.98427311,6.420821623,0,14.69560176,11.75255023,0,0,12.84164325,0,35.89528683,0,0,0,0,0,16.85907763,16.00989599,0,11.98427311,30.33183534,0,54.37,11.75255023,9.589074368,6.420821623,6.420821623,5.563451492,0,0,0,5.106527395,0,0,38,0.2,13,1,3,0,0,0,1,0,1,2,1,3,4,0,0,1,1.2729,47.4058,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C20345,10.05529384,-4.263032407,10.05529384,0.027391975,0.483697911,166.113,155.025,166.0394955,60,1.7,2.2,2.5,3.38633764,159.030886,8.198670613,5.779457711,6.673884902,4.416502219,2.760930288,4.291227031,2.030907322,3.270260113,0.788300542,1.307224091,0.33879186,0.667913869,-0.15,9.85,3.883701864,7.85,59.76103986,9.786823206,0,0,0,7.822697123,4.523747162,4.565048285,0,6.578935684,5.57310453,13.34455882,0,6.606881965,18.87561865,7.822697123,0,0,13.34455882,6.606881965,12.15204021,0,0,0,0,7.822697123,16.39370517,9.088795447,0,13.34455882,12.15204021,0,66.76,7.822697123,4.565048285,6.606881965,6.420821623,5.57310453,0,6.9237372,11.10268285,9.786823206,0,14.20126606,18.77095616,0.6,10,2,4,0,0,0,0,0,0,2,2,5,4,0,0,0,1.0619,37.4271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
